user_id,month,monthly_total_amount,transaction_count,monthly_budget_usage_rate_percent,previous_month_change_rate_percent,fixed_cost_amount,variable_cost_amount,subscription_total,top_category,top_category_amount,top_category_ratio_percent,frictionless_spending_ratio_percent,installment_amount,installment_ratio_percent,source_module
90,2026-03,963100,78,192.62,18.3315,0,963100,13100,여가,261300,27.1311,57.616,168600,17.506,catcher_llm.analysis.user_monthly_analysis
90,2026-04,770100,79,154.02,-20.0395,0,770100,8400,해외,208900,27.1263,57.486,215700,28.0093,catcher_llm.analysis.user_monthly_analysis
91,2026-01,2643600,77,128.9561,0.0,0,2643600,9900,납부,866500,32.7773,40.5205,25500,0.9646,catcher_llm.analysis.user_monthly_analysis
91,2026-02,3024500,66,147.5366,14.4084,0,3024500,7100,납부,941900,31.1423,63.8254,0,0.0,catcher_llm.analysis.user_monthly_analysis
91,2026-03,3273200,97,159.6683,8.2228,0,3273200,6600,납부,1940800,59.2937,62.5137,424600,12.972,catcher_llm.analysis.user_monthly_analysis
91,2026-04,2693500,66,131.3902,-17.7105,0,2693500,15600,납부,570500,21.1806,61.3737,754900,28.0267,catcher_llm.analysis.user_monthly_analysis
92,2026-01,1167500,55,233.5,0.0,0,1167500,0,납부,738800,63.2805,53.1478,172700,14.7923,catcher_llm.analysis.user_monthly_analysis
92,2026-02,1456400,79,291.28,24.7452,0,1456400,0,납부,944000,64.8174,53.234,6600,0.4532,catcher_llm.analysis.user_monthly_analysis
92,2026-03,1536900,53,307.38,5.5273,0,1536900,0,납부,618100,40.2173,66.9855,192400,12.5187,catcher_llm.analysis.user_monthly_analysis
92,2026-04,1047700,87,209.54,-31.8303,0,1047700,0,납부,555900,53.0591,75.6228,400700,38.2457,catcher_llm.analysis.user_monthly_analysis
93,2026-01,4697600,58,184.2196,0.0,0,4697600,8600,쇼핑,1442200,30.7008,43.9203,1907000,40.5952,catcher_llm.analysis.user_monthly_analysis
93,2026-02,2734200,61,107.2235,-41.7958,0,2734200,8600,납부,719400,26.3112,48.9028,410200,15.0026,catcher_llm.analysis.user_monthly_analysis
93,2026-03,3867000,76,151.6471,41.4308,0,3867000,9300,납부,1099900,28.4432,40.4655,114400,2.9584,catcher_llm.analysis.user_monthly_analysis
93,2026-04,3535400,88,138.6431,-8.5751,0,3535400,10000,쇼핑,1285600,36.3636,39.5825,892000,25.2305,catcher_llm.analysis.user_monthly_analysis
94,2026-01,1612100,73,322.42,0.0,0,1612100,0,납부,1452400,90.0937,28.6583,1600,0.0992,catcher_llm.analysis.user_monthly_analysis
94,2026-02,696100,51,139.22,-56.8203,0,696100,0,납부,400800,57.5779,47.9385,1700,0.2442,catcher_llm.analysis.user_monthly_analysis
94,2026-03,1302000,80,260.4,87.0421,0,1302000,0,납부,885700,68.0261,69.2627,307600,23.6252,catcher_llm.analysis.user_monthly_analysis
94,2026-04,1503700,74,300.74,15.4916,0,1503700,0,납부,1079200,71.7696,63.4967,2000,0.133,catcher_llm.analysis.user_monthly_analysis
95,2026-01,3042500,82,169.9721,0.0,0,3042500,9400,납부,995400,32.7165,53.5974,7100,0.2334,catcher_llm.analysis.user_monthly_analysis
95,2026-02,3396900,82,189.7709,11.6483,0,3396900,5500,납부,1101000,32.4119,51.9061,0,0.0,catcher_llm.analysis.user_monthly_analysis
95,2026-03,2579600,101,144.1117,-24.0602,0,2579600,8600,납부,855700,33.1718,43.2625,258900,10.0364,catcher_llm.analysis.user_monthly_analysis
95,2026-04,2015700,91,112.6089,-21.86,0,2015700,9500,납부,659500,32.7182,50.2257,33200,1.6471,catcher_llm.analysis.user_monthly_analysis
96,2026-01,3106100,66,131.0591,0.0,0,3106100,0,납부,800300,25.7654,55.6453,518500,16.693,catcher_llm.analysis.user_monthly_analysis
96,2026-02,3603100,71,152.0295,16.0008,0,3603100,0,쇼핑,1046100,29.0333,59.4627,616700,17.1158,catcher_llm.analysis.user_monthly_analysis
96,2026-03,3514900,60,148.308,-2.4479,0,3514900,0,여가,1053700,29.9781,48.8008,553500,15.7472,catcher_llm.analysis.user_monthly_analysis
96,2026-04,3493200,93,147.3924,-0.6174,0,3493200,0,쇼핑,952200,27.2587,32.2083,657300,18.8166,catcher_llm.analysis.user_monthly_analysis
97,2026-01,3221100,70,109.5612,0.0,0,3221100,0,쇼핑,1176700,36.531,46.5742,296200,9.1956,catcher_llm.analysis.user_monthly_analysis
97,2026-02,4783300,73,162.6973,48.499,0,4783300,0,쇼핑,2102500,43.955,43.1752,1179800,24.665,catcher_llm.analysis.user_monthly_analysis
97,2026-03,4261600,83,144.9524,-10.9067,0,4261600,0,쇼핑,1131400,26.5487,41.9068,980500,23.0078,catcher_llm.analysis.user_monthly_analysis
97,2026-04,3974200,54,135.1769,-6.7439,0,3974200,0,쇼핑,1304800,32.8318,54.3581,0,0.0,catcher_llm.analysis.user_monthly_analysis
98,2026-01,3710500,61,132.5179,0.0,0,3710500,0,납부,1086900,29.2925,56.2593,831000,22.3959,catcher_llm.analysis.user_monthly_analysis
98,2026-02,4228200,72,151.0071,13.9523,0,4228200,0,쇼핑,1810000,42.8078,43.0561,1167900,27.6217,catcher_llm.analysis.user_monthly_analysis
98,2026-03,6477100,100,231.325,53.1881,0,6477100,0,쇼핑,3572600,55.1574,29.3928,3243000,50.0687,catcher_llm.analysis.user_monthly_analysis
98,2026-04,2898100,59,103.5036,-55.2562,0,2898100,0,쇼핑,1044600,36.0443,42.8212,10300,0.3554,catcher_llm.analysis.user_monthly_analysis
99,2026-01,1154600,88,230.92,0.0,0,1154600,5200,납부,411500,35.64,76.546,3800,0.3291,catcher_llm.analysis.user_monthly_analysis
99,2026-02,971900,74,194.38,-15.8237,0,971900,5000,납부,809600,83.3008,51.0238,4100,0.4219,catcher_llm.analysis.user_monthly_analysis
99,2026-03,845600,72,169.12,-12.9952,0,845600,7900,납부,389100,46.0147,75.3666,12500,1.4782,catcher_llm.analysis.user_monthly_analysis
99,2026-04,926700,69,185.34,9.5908,0,926700,8200,납부,311900,33.6571,76.2706,186800,20.1575,catcher_llm.analysis.user_monthly_analysis
100,2026-01,2106600,76,92.3947,0.0,0,2106600,0,납부,828800,39.343,45.0299,0,0.0,catcher_llm.analysis.user_monthly_analysis
100,2026-02,2770900,83,121.5307,31.5342,0,2770900,0,납부,820900,29.6258,51.0592,397000,14.3275,catcher_llm.analysis.user_monthly_analysis
100,2026-03,2905200,70,127.4211,4.8468,0,2905200,0,의료,925300,31.8498,34.6861,631700,21.7438,catcher_llm.analysis.user_monthly_analysis
100,2026-04,3202200,78,140.4474,10.223,0,3202200,0,납부,950400,29.6796,48.2169,65300,2.0392,catcher_llm.analysis.user_monthly_analysis
